session_id,user_id,region,user_segment,device,variant,peak_hour,rainy_weather,basket_size,trip_distance_km,order_subtotal,delivery_fee,variable_cost,checkout_started,converted_order,cancelled_order,net_completed_order,gross_revenue,contribution_margin
PRC-01099,USR-0259,east,price_sensitive,ios,control,1,0,4,6.52,47.48,5.71,3.73,1,0,0,0,8.55,8.55
PRC-01100,USR-0260,west,casual,android,control,1,0,5,2.29,49.53,4.13,2.95,1,1,0,1,13.05,10.1
PRC-01101,USR-0261,north,power_user,web,treatment,0,0,1,3.41,19.36,4.38,2.25,1,1,0,1,7.86,5.61
PRC-01102,USR-0262,south,price_sensitive,ios,control,0,0,2,4.29,23.98,3.87,2.59,1,0,0,0,4.32,4.32
PRC-01103,USR-0263,east,casual,android,treatment,0,0,3,4.76,25.77,4.27,2.85,1,1,0,1,8.91,6.06
PRC-01104,USR-0264,west,power_user,web,treatment,0,0,4,5.27,29.1,4.38,3.11,1,1,0,1,9.62,6.51
PRC-01105,USR-0265,north,price_sensitive,ios,control,1,1,5,5.63,33.29,4.88,3.94,1,1,0,1,10.87,6.93
PRC-01106,USR-0266,south,casual,android,control,1,0,1,6.36,33.85,4.85,3.25,1,0,0,0,6.09,6.09
PRC-01107,USR-0267,east,power_user,web,treatment,0,0,2,2.32,37.74,3.45,2.16,1,1,0,1,10.24,8.08
PRC-01108,USR-0268,west,price_sensitive,ios,control,0,0,3,3.22,41.93,4.28,2.51,1,1,0,1,11.83,9.32
PRC-01109,USR-0269,north,casual,android,control,0,0,4,3.51,43.12,4.4,2.72,1,1,0,1,12.16,9.44
PRC-01110,USR-0270,south,power_user,web,control,0,0,5,5.0,46.61,4.24,3.2,1,1,0,1,12.63,9.43
PRC-01111,USR-0271,east,price_sensitive,ios,control,1,0,1,5.37,48.12,5.38,3.03,1,1,0,1,14.04,11.01
PRC-01112,USR-0272,west,casual,android,control,1,0,2,6.36,19.47,5.22,3.4,1,1,0,1,8.72,5.32
PRC-01113,USR-0273,north,power_user,web,treatment,0,1,3,6.99,24.3,4.58,3.59,1,0,0,0,4.37,4.37
PRC-01114,USR-0274,south,price_sensitive,ios,treatment,0,0,4,2.09,26.17,3.69,2.41,1,0,0,0,4.71,4.71
PRC-01115,USR-0275,east,casual,android,control,0,0,5,2.68,31.12,3.5,2.69,1,1,0,1,9.1,6.41
PRC-01116,USR-0276,west,power_user,web,control,0,0,1,3.13,33.2,4.36,2.19,1,1,0,1,10.34,8.15
PRC-01117,USR-0277,north,price_sensitive,ios,control,1,0,2,4.32,34.75,5.01,2.95,1,1,0,1,11.27,8.32
PRC-01118,USR-0278,south,casual,android,treatment,1,0,3,4.78,39.59,5.02,3.2,1,1,1,0,7.13,7.13
PRC-01119,USR-0279,east,power_user,web,control,0,0,4,6.54,40.91,4.68,3.39,1,0,0,0,7.36,7.36
PRC-01120,USR-0280,west,price_sensitive,ios,control,0,0,5,7.01,44.64,5.14,3.64,1,1,0,1,13.18,9.54
PRC-01121,USR-0281,north,casual,android,treatment,0,1,1,1.62,47.93,3.79,2.11,1,1,0,1,12.42,10.31
PRC-01122,USR-0282,south,power_user,web,treatment,0,0,2,3.04,49.19,3.76,2.32,1,1,0,1,12.61,10.29
PRC-01123,USR-0283,east,price_sensitive,ios,treatment,1,0,3,4.11,21.76,4.31,3.05,1,1,1,0,3.92,3.92
PRC-01124,USR-0284,west,casual,android,treatment,1,0,4,4.17,23.31,5.31,3.22,1,1,0,1,9.51,6.29
PRC-01125,USR-0285,north,power_user,web,control,0,0,5,4.78,25.98,4.57,3.15,1,1,0,1,9.25,6.1
PRC-01126,USR-0286,south,price_sensitive,ios,treatment,0,0,1,5.86,29.98,4.22,2.79,1,1,0,1,9.62,6.83
PRC-01127,USR-0287,east,casual,android,control,0,0,2,7.05,32.01,4.67,3.2,1,0,0,0,5.76,5.76
PRC-01128,USR-0288,west,power_user,web,control,0,0,3,2.34,33.57,4.19,2.31,1,1,0,1,10.23,7.92
PRC-01129,USR-0289,north,price_sensitive,ios,treatment,1,1,4,2.86,39.0,4.45,3.18,1,0,0,0,7.02,7.02
PRC-01130,USR-0290,south,casual,android,treatment,1,0,5,3.62,41.99,5.05,3.25,1,0,0,0,7.56,7.56
PRC-01131,USR-0291,east,power_user,web,treatment,0,0,1,4.08,43.47,3.76,2.4,1,0,0,0,7.82,7.82
PRC-01132,USR-0292,west,price_sensitive,ios,control,0,0,2,5.08,46.62,4.65,2.77,1,1,0,1,13.04,10.27
PRC-01133,USR-0293,north,casual,android,control,0,0,3,6.28,50.88,4.35,3.18,1,0,0,0,9.16,9.16
PRC-01134,USR-0294,south,power_user,web,control,0,0,4,6.53,19.4,4.39,3.39,1,0,0,0,3.49,3.49
PRC-01135,USR-0295,east,price_sensitive,ios,control,1,0,5,2.02,23.86,4.59,2.89,1,1,0,1,8.88,5.99
PRC-01136,USR-0296,west,casual,android,control,1,0,1,3.26,25.7,4.82,2.57,1,1,0,1,9.45,6.88
PRC-01137,USR-0297,north,power_user,web,treatment,0,1,2,3.12,29.4,4.23,2.59,1,1,0,1,9.52,6.93
PRC-01138,USR-0298,south,price_sensitive,ios,treatment,0,0,3,4.39,33.75,3.56,2.77,1,0,0,0,6.08,6.08
PRC-01139,USR-0299,east,casual,android,control,0,0,4,5.57,36.8,4.12,3.18,1,1,0,1,10.74,7.56
PRC-01140,USR-0300,west,power_user,web,treatment,0,0,5,6.49,38.23,4.91,3.53,1,0,0,0,6.88,6.88
PRC-01141,USR-0301,north,price_sensitive,ios,control,1,0,1,6.59,42.4,4.94,3.3,1,0,0,0,7.63,7.63
PRC-01142,USR-0302,south,casual,android,control,1,0,2,1.97,44.25,4.67,2.43,1,1,0,1,12.63,10.2
PRC-01143,USR-0303,east,power_user,web,control,0,0,3,3.46,45.71,4.01,2.56,1,1,0,1,12.24,9.68
PRC-01144,USR-0304,west,price_sensitive,ios,control,0,0,4,4.24,49.31,4.04,2.88,1,1,0,1,12.92,10.04
PRC-01145,USR-0305,north,casual,android,treatment,0,1,5,5.02,22.08,4.12,3.45,1,0,0,0,3.97,3.97
PRC-01146,USR-0306,south,power_user,web,treatment,0,0,1,5.86,21.97,4.49,2.79,1,0,0,0,3.95,3.95
PRC-01147,USR-0307,east,price_sensitive,ios,treatment,1,0,2,6.33,28.09,4.94,3.39,1,1,0,1,10.0,6.61
PRC-01148,USR-0308,west,casual,android,control,1,0,3,6.74,31.05,5.58,3.63,1,1,0,1,11.17,7.54
PRC-01149,USR-0309,north,power_user,web,treatment,0,0,4,2.59,31.96,3.71,2.52,1,0,0,0,5.75,5.75
PRC-01150,USR-0310,south,price_sensitive,ios,control,0,0,5,3.29,33.82,3.79,2.82,1,1,0,1,9.88,7.06
PRC-01151,USR-0311,east,casual,android,treatment,0,0,1,4.16,38.61,4.33,2.42,1,1,1,0,6.95,6.95
PRC-01152,USR-0312,west,power_user,web,treatment,0,0,2,5.03,42.18,4.22,2.76,1,1,0,1,11.81,9.05
PRC-01153,USR-0313,north,price_sensitive,ios,treatment,1,1,3,5.68,45.27,4.85,3.65,1,0,0,0,8.15,8.15
PRC-01154,USR-0314,south,casual,android,treatment,1,0,4,6.22,46.33,5.74,3.67,1,0,0,0,8.34,8.34
PRC-01155,USR-0315,east,power_user,web,control,0,0,5,6.36,48.1,4.71,3.5,1,0,0,0,8.66,8.66
PRC-01156,USR-0316,west,price_sensitive,ios,treatment,0,0,1,1.98,19.48,3.36,1.94,1,1,0,1,6.87,4.93
PRC-01157,USR-0317,north,casual,android,control,0,0,2,3.46,23.71,4.36,2.41,1,0,0,0,4.27,4.27
PRC-01158,USR-0318,south,power_user,web,treatment,0,0,3,4.05,27.2,3.91,2.69,1,1,0,1,8.81,6.12
PRC-01159,USR-0319,east,price_sensitive,ios,control,1,0,4,4.89,30.11,5.24,3.38,1,1,0,1,10.66,7.28
PRC-01160,USR-0320,west,casual,android,control,1,0,5,5.83,33.67,5.49,3.73,1,1,0,1,11.55,7.82
PRC-01161,USR-0321,north,power_user,web,treatment,0,1,1,6.25,35.76,4.83,3.12,1,0,0,0,6.44,6.44
PRC-01162,USR-0322,south,price_sensitive,ios,control,0,0,2,6.5,38.85,4.52,3.08,1,1,0,1,11.51,8.43
PRC-01163,USR-0323,east,casual,android,control,0,0,3,2.64,40.59,3.57,2.38,1,0,0,0,7.31,7.31
PRC-01164,USR-0324,west,power_user,web,control,0,0,4,2.84,45.42,4.11,2.57,1,1,0,1,12.29,9.72
PRC-01165,USR-0325,north,price_sensitive,ios,control,1,0,5,4.04,48.12,4.63,3.34,1,1,0,1,13.29,9.95
PRC-01166,USR-0326,south,casual,android,treatment,1,0,1,5.09,50.1,5.06,2.97,1,0,0,0,9.02,9.02
PRC-01167,USR-0327,east,power_user,web,control,0,0,2,4.88,20.43,4.13,2.72,1,1,0,1,7.81,5.09
PRC-01168,USR-0328,west,price_sensitive,ios,treatment,0,0,3,6.32,23.19,3.99,3.19,1,1,0,1,8.16,4.97
PRC-01169,USR-0329,north,casual,android,control,0,1,4,7.12,27.23,4.91,3.77,1,0,0,0,4.9,4.9
PRC-01170,USR-0330,south,power_user,web,treatment,0,0,5,1.61,28.6,3.23,2.45,1,1,0,1,8.38,5.93
PRC-01171,USR-0331,east,price_sensitive,ios,treatment,1,0,1,3.43,34.09,4.58,2.6,1,0,0,0,6.14,6.14
PRC-01172,USR-0332,west,casual,android,treatment,1,0,2,3.4,33.66,5.06,2.75,1,1,0,1,11.12,8.37
PRC-01173,USR-0333,north,power_user,web,control,0,0,3,4.57,39.79,4.34,2.81,1,1,0,1,11.5,8.69
PRC-01174,USR-0334,south,price_sensitive,ios,treatment,0,0,4,4.86,42.37,3.6,3.02,1,1,0,1,11.23,8.21
PRC-01175,USR-0335,east,casual,android,control,0,0,5,5.65,42.35,4.79,3.34,1,0,0,0,7.62,7.62
PRC-01176,USR-0336,west,power_user,web,treatment,0,0,1,6.64,48.34,4.87,2.96,1,1,0,1,13.57,10.61
PRC-01177,USR-0337,north,price_sensitive,ios,control,1,1,2,2.57,49.1,4.39,2.82,1,0,0,0,8.84,8.84
PRC-01178,USR-0338,south,casual,android,treatment,1,0,3,3.32,19.53,5.08,2.88,1,0,0,0,3.52,3.52
PRC-01179,USR-0339,east,power_user,web,control,0,0,4,3.38,22.42,3.63,2.69,1,1,0,1,7.67,4.98
PRC-01180,USR-0340,west,price_sensitive,ios,control,0,0,5,5.01,28.28,3.93,3.2,1,1,0,1,9.02,5.82
PRC-01181,USR-0341,north,casual,android,control,0,0,1,5.72,29.43,4.8,2.76,1,1,0,1,10.1,7.34
PRC-01182,USR-0342,south,power_user,web,treatment,0,0,2,5.7,31.23,4.37,2.9,1,1,0,1,9.99,7.09
PRC-01183,USR-0343,east,price_sensitive,ios,treatment,1,0,3,7.47,35.54,4.91,3.79,1,0,0,0,6.4,6.4
PRC-01184,USR-0344,west,casual,android,control,1,0,4,2.42,36.67,4.68,2.83,1,0,0,0,6.6,6.6
PRC-01185,USR-0345,north,power_user,web,control,0,1,5,3.12,41.68,3.91,3.04,1,1,0,1,11.41,8.37
PRC-01186,USR-0346,south,price_sensitive,ios,treatment,0,0,1,3.2,42.74,3.76,2.2,1,0,0,0,7.69,7.69
PRC-01187,USR-0347,east,casual,android,control,0,0,2,4.61,48.44,3.83,2.66,1,0,0,0,8.72,8.72
PRC-01188,USR-0348,west,power_user,web,treatment,0,0,3,5.09,51.33,4.46,2.92,1,0,0,0,9.24,9.24
PRC-01189,USR-0349,north,price_sensitive,ios,treatment,1,0,4,5.75,20.99,4.17,3.57,1,0,0,0,3.78,3.78
PRC-01190,USR-0350,south,casual,android,control,1,0,5,6.38,22.09,5.65,3.85,1,1,0,1,9.63,5.78
PRC-01191,USR-0351,east,power_user,web,control,0,0,1,2.54,28.18,3.53,2.06,1,0,0,0,5.07,5.07
PRC-01192,USR-0352,west,price_sensitive,ios,control,0,0,2,2.64,30.43,4.14,2.23,1,0,0,0,5.48,5.48
PRC-01193,USR-0353,north,casual,android,control,0,1,3,3.62,32.32,4.37,2.85,1,1,0,1,10.19,7.34
PRC-01194,USR-0354,south,power_user,web,control,0,0,4,4.9,35.83,4.33,3.03,1,1,0,1,10.78,7.75
PRC-01195,USR-0355,east,price_sensitive,ios,control,1,0,5,5.21,38.37,5.26,3.6,1,0,0,0,6.91,6.91
PRC-01196,USR-0356,west,casual,android,treatment,1,0,1,6.01,40.82,5.01,3.17,1,1,0,1,12.36,9.19
PRC-01197,USR-0357,north,power_user,web,control,0,0,2,6.49,44.6,4.6,3.08,1,0,0,0,8.03,8.03
PRC-01198,USR-0358,south,price_sensitive,ios,treatment,0,0,3,2.02,46.12,3.62,2.24,1,1,0,1,11.92,9.68
PRC-01199,USR-0359,east,casual,android,control,0,0,4,3.31,51.16,4.06,2.68,1,1,1,0,9.21,9.21
PRC-01200,USR-0360,west,power_user,web,control,0,0,5,3.23,19.16,3.95,2.81,1,1,0,1,7.4,4.59
PRC-01201,USR-0361,north,price_sensitive,ios,treatment,1,1,1,4.21,22.79,3.92,3.03,1,1,0,1,8.02,4.99
PRC-01202,USR-0362,south,casual,android,treatment,1,0,2,4.92,25.43,5.13,3.08,1,1,0,1,9.71,6.63
PRC-01203,USR-0363,east,power_user,web,control,0,0,3,6.05,29.76,4.68,3.13,1,0,0,0,5.36,5.36
PRC-01204,USR-0364,west,price_sensitive,ios,control,0,0,4,7.35,33.98,4.48,3.57,1,1,0,1,10.6,7.03
PRC-01205,USR-0365,north,casual,android,treatment,0,0,5,1.63,36.55,3.66,2.46,1,1,0,1,10.24,7.78
PRC-01206,USR-0366,south,power_user,web,control,0,0,1,3.13,38.07,4.34,2.19,1,0,0,0,6.85,6.85
PRC-01207,USR-0367,east,price_sensitive,ios,treatment,1,0,2,3.84,41.0,4.66,2.84,1,1,0,1,12.04,9.2
PRC-01208,USR-0368,west,casual,android,treatment,1,0,3,4.26,43.58,4.77,3.09,1,1,0,1,12.61,9.52
PRC-01209,USR-0369,north,power_user,web,control,0,1,4,5.73,48.5,4.21,3.46,1,0,0,0,8.73,8.73
PRC-01210,USR-0370,south,price_sensitive,ios,treatment,0,0,5,6.25,49.53,4.28,3.48,1,1,0,1,13.2,9.72
PRC-01211,USR-0371,east,casual,android,control,0,0,1,6.33,20.66,4.28,2.89,1,1,0,1,8.0,5.11
PRC-01212,USR-0372,west,power_user,web,treatment,0,0,2,2.53,23.55,3.87,2.21,1,1,0,1,8.11,5.9
PRC-01213,USR-0373,north,price_sensitive,ios,treatment,1,0,3,2.31,24.98,4.07,2.66,1,0,0,0,4.5,4.5
PRC-01214,USR-0374,south,casual,android,treatment,1,0,4,3.98,30.67,5.14,3.18,1,0,0,0,5.52,5.52
PRC-01215,USR-0375,east,power_user,web,control,0,0,5,4.48,32.31,4.33,3.09,1,1,0,1,10.15,7.06
PRC-01216,USR-0376,west,price_sensitive,ios,treatment,0,0,1,5.56,35.21,3.92,2.72,1,1,0,1,10.26,7.54
PRC-01217,USR-0377,north,casual,android,control,0,1,2,6.0,39.53,4.5,3.22,1,1,0,1,11.62,8.4
PRC-01218,USR-0378,south,power_user,web,control,0,0,3,6.32,41.74,4.39,3.19,1,1,0,1,11.9,8.71
PRC-01219,USR-0379,east,price_sensitive,ios,control,1,0,4,2.59,42.97,4.41,2.87,1,0,0,0,7.73,7.73
PRC-01220,USR-0380,west,casual,android,treatment,1,0,5,2.46,47.4,4.6,2.99,1,0,0,0,8.53,8.53
PRC-01221,USR-0381,north,power_user,web,treatment,0,0,1,3.91,50.92,4.25,2.36,1,0,0,0,9.17,9.17
PRC-01222,USR-0382,south,price_sensitive,ios,treatment,0,0,2,4.65,21.96,3.53,2.67,1,0,0,0,3.95,3.95
PRC-01223,USR-0383,east,casual,android,treatment,0,0,3,4.94,22.35,4.32,2.89,1,1,0,1,8.34,5.45
PRC-01224,USR-0384,west,power_user,web,treatment,0,0,4,5.75,25.86,3.97,3.22,1,1,0,1,8.62,5.4
PRC-01225,USR-0385,north,price_sensitive,ios,control,1,1,5,7.29,28.26,5.76,4.3,1,1,1,0,5.09,5.09
PRC-01226,USR-0386,south,casual,android,control,1,0,1,1.64,32.76,4.14,2.21,1,1,0,1,10.04,7.83
PRC-01227,USR-0387,east,power_user,web,control,0,0,2,3.35,33.66,3.83,2.39,1,1,0,1,9.89,7.5
PRC-01228,USR-0388,west,price_sensitive,ios,treatment,0,0,3,3.95,38.74,3.98,2.67,1,1,0,1,10.95,8.28
PRC-01229,USR-0389,north,casual,android,treatment,0,0,4,4.03,39.69,4.16,2.84,1,0,0,0,7.14,7.14
PRC-01230,USR-0390,south,power_user,web,treatment,0,0,5,4.75,45.08,3.84,3.15,1,1,0,1,11.95,8.8
PRC-01231,USR-0391,east,price_sensitive,ios,treatment,1,0,1,5.85,45.65,4.54,3.14,1,0,0,0,8.22,8.22
PRC-01232,USR-0392,west,casual,android,treatment,1,0,2,7.08,48.35,5.47,3.56,1,1,0,1,14.17,10.61
PRC-01233,USR-0393,north,power_user,web,control,0,1,3,2.42,20.46,3.65,2.58,1,0,0,0,3.68,3.68
PRC-01234,USR-0394,south,price_sensitive,ios,control,0,0,4,2.4,23.67,3.76,2.48,1,0,0,0,4.26,4.26
PRC-01235,USR-0395,east,casual,android,control,0,0,5,3.28,27.13,4.26,2.82,1,1,0,1,9.14,6.32
PRC-01236,USR-0396,west,power_user,web,treatment,0,0,1,4.39,29.15,4.09,2.47,1,0,0,0,5.25,5.25
PRC-01237,USR-0397,north,price_sensitive,ios,treatment,1,0,2,4.74,31.87,4.07,3.04,1,1,0,1,9.81,6.77
PRC-01238,USR-0398,south,casual,android,treatment,1,0,3,5.88,33.8,5.83,3.44,1,1,1,0,6.08,6.08
PRC-01239,USR-0399,east,power_user,web,treatment,0,0,4,7.07,38.71,4.97,3.51,1,1,0,1,11.94,8.43
PRC-01240,USR-0400,west,price_sensitive,ios,treatment,0,0,5,2.12,41.61,3.09,2.57,1,1,0,1,10.58,8.01
PRC-01241,USR-0401,north,casual,android,treatment,0,1,1,3.19,43.27,4.28,2.45,1,1,0,1,12.07,9.62
PRC-01242,USR-0402,south,power_user,web,treatment,0,0,2,3.94,48.32,4.0,2.52,1,1,0,1,12.7,10.18
PRC-01243,USR-0403,east,price_sensitive,ios,treatment,1,0,3,4.74,50.28,4.74,3.19,1,0,0,0,9.05,9.05
PRC-01244,USR-0404,west,casual,android,control,1,0,4,5.06,19.69,4.58,3.41,1,1,0,1,8.12,4.71
PRC-01245,USR-0405,north,power_user,web,treatment,0,0,5,6.69,22.34,4.35,3.57,1,1,0,1,8.37,4.8
PRC-01246,USR-0406,south,price_sensitive,ios,treatment,0,0,1,6.49,27.45,3.63,2.93,1,0,0,0,4.94,4.94
PRC-01247,USR-0407,east,casual,android,treatment,0,0,2,2.43,28.54,3.98,2.18,1,0,0,0,5.14,5.14
PRC-01248,USR-0408,west,power_user,web,control,0,0,3,2.75,30.81,4.05,2.41,1,1,1,0,5.55,5.55
PRC-01249,USR-0409,north,price_sensitive,ios,treatment,1,1,4,3.46,33.94,4.38,3.31,1,1,0,1,10.49,7.18
PRC-01250,USR-0410,south,casual,android,treatment,1,0,5,4.58,39.86,5.52,3.46,1,0,0,0,7.17,7.17
PRC-01251,USR-0411,east,power_user,web,treatment,0,0,1,5.12,41.38,4.07,2.63,1,0,0,0,7.45,7.45
PRC-01252,USR-0412,west,price_sensitive,ios,treatment,0,0,2,6.36,44.55,4.05,3.05,1,1,0,1,12.07,9.02
PRC-01253,USR-0413,north,casual,android,treatment,0,0,3,6.73,47.98,4.19,3.28,1,0,0,0,8.64,8.64
PRC-01254,USR-0414,south,power_user,web,treatment,0,0,4,1.57,48.29,3.97,2.3,1,1,0,1,12.66,10.36
PRC-01255,USR-0415,east,price_sensitive,ios,control,1,0,5,3.01,20.84,4.65,3.11,1,1,0,1,8.4,5.29
PRC-01256,USR-0416,west,casual,android,control,1,0,1,3.63,23.38,5.13,2.65,1,1,0,1,9.34,6.69
PRC-01257,USR-0417,north,power_user,web,treatment,0,1,2,4.05,25.31,4.26,2.79,1,1,0,1,8.82,6.03
PRC-01258,USR-0418,south,price_sensitive,ios,treatment,0,0,3,4.96,28.11,3.76,2.89,1,0,0,0,5.06,5.06
PRC-01259,USR-0419,east,casual,android,treatment,0,0,4,6.64,31.89,4.63,3.41,1,1,0,1,10.37,6.96
PRC-01260,USR-0420,west,power_user,web,treatment,0,0,5,6.48,33.64,4.39,3.53,1,0,0,0,6.06,6.06
PRC-01261,USR-0001,north,price_sensitive,ios,control,1,0,1,2.45,38.1,4.21,2.39,1,0,0,0,6.86,6.86
PRC-01262,USR-0002,south,casual,android,control,1,0,2,3.37,42.43,4.44,2.74,1,0,0,0,7.64,7.64
PRC-01263,USR-0003,east,power_user,web,control,0,0,3,3.52,42.63,4.41,2.57,1,1,0,1,12.08,9.51
PRC-01264,USR-0004,west,price_sensitive,ios,treatment,0,0,4,4.84,48.25,3.74,3.01,1,0,0,0,8.69,8.69
PRC-01265,USR-0005,north,casual,android,treatment,0,1,5,5.31,50.67,4.26,3.52,1,1,0,1,13.38,9.86
PRC-01266,USR-0006,south,power_user,web,treatment,0,0,1,6.46,20.14,4.65,2.92,1,1,0,1,8.28,5.36
PRC-01267,USR-0007,east,price_sensitive,ios,control,1,0,2,7.45,23.79,5.78,3.64,1,0,0,0,4.28,4.28
PRC-01268,USR-0008,west,casual,android,treatment,1,0,3,2.35,27.83,4.83,2.67,1,0,0,0,5.01,5.01
PRC-01269,USR-0009,north,power_user,web,treatment,0,0,4,2.45,29.66,3.83,2.49,1,1,0,1,9.17,6.68
PRC-01270,USR-0010,south,price_sensitive,ios,treatment,0,0,5,3.78,30.79,3.29,2.93,1,1,0,1,8.83,5.9
PRC-01271,USR-0011,east,casual,android,control,0,0,1,4.12,36.78,3.75,2.41,1,0,0,0,6.62,6.62
PRC-01272,USR-0012,west,power_user,web,control,0,0,2,5.77,38.87,4.43,2.92,1,0,0,0,7.0,7.0
PRC-01273,USR-0013,north,price_sensitive,ios,treatment,1,1,3,5.55,40.71,4.86,3.62,1,1,0,1,12.19,8.57
PRC-01274,USR-0014,south,casual,android,control,1,0,4,6.68,45.21,5.07,3.77,1,1,0,1,13.21,9.44
PRC-01275,USR-0015,east,power_user,web,control,0,0,5,1.81,45.6,3.4,2.5,1,1,0,1,11.61,9.11
PRC-01276,USR-0016,west,price_sensitive,ios,control,0,0,1,2.69,50.15,3.5,2.09,1,1,0,1,12.53,10.44
PRC-01277,USR-0017,north,casual,android,control,0,0,2,3.49,20.44,3.96,2.42,1,0,0,0,3.68,3.68
PRC-01278,USR-0018,south,power_user,web,control,0,0,3,4.8,22.61,4.38,2.86,1,1,0,1,8.45,5.59
PRC-01279,USR-0019,east,price_sensitive,ios,control,1,0,4,4.77,25.2,4.92,3.35,1,1,0,1,9.46,6.11
PRC-01280,USR-0020,west,casual,android,control,1,0,5,6.56,28.52,5.06,3.89,1,0,0,0,5.13,5.13
PRC-01281,USR-0021,north,power_user,web,treatment,0,1,1,6.97,31.46,4.85,3.28,1,1,0,1,10.51,7.23
PRC-01282,USR-0022,south,price_sensitive,ios,control,0,0,2,1.74,35.73,4.17,2.03,1,1,0,1,10.6,8.57
PRC-01283,USR-0023,east,casual,android,treatment,0,0,3,2.81,38.28,4.22,2.42,1,1,1,0,6.89,6.89
PRC-01284,USR-0024,west,power_user,web,control,0,0,4,3.45,42.2,4.49,2.71,1,1,0,1,12.09,9.38
PRC-01285,USR-0025,north,price_sensitive,ios,control,1,0,5,4.91,44.29,4.87,3.53,1,1,0,1,12.84,9.31
PRC-01286,USR-0026,south,casual,android,treatment,1,0,1,4.75,46.89,5.41,2.9,1,0,0,0,8.44,8.44
PRC-01287,USR-0027,east,power_user,web,control,0,0,2,5.65,49.38,4.13,2.89,1,1,0,1,13.02,10.13
PRC-01288,USR-0028,west,price_sensitive,ios,control,0,0,3,7.45,21.14,4.62,3.44,1,0,0,0,3.81,3.81
PRC-01289,USR-0029,north,casual,android,control,0,1,4,2.4,22.81,3.83,2.73,1,1,0,1,7.94,5.21
PRC-01290,USR-0030,south,power_user,web,control,0,0,5,3.02,26.41,3.55,2.76,1,0,0,0,4.75,4.75
PRC-01291,USR-0031,east,price_sensitive,ios,treatment,1,0,1,3.67,27.71,4.56,2.66,1,0,0,0,4.99,4.99
PRC-01292,USR-0032,west,casual,android,control,1,0,2,4.74,33.73,5.18,3.04,1,1,0,1,11.25,8.21
PRC-01293,USR-0033,north,power_user,web,treatment,0,0,3,4.74,33.77,4.49,2.84,1,0,0,0,6.08,6.08
PRC-01294,USR-0034,south,price_sensitive,ios,treatment,0,0,4,6.48,37.64,4.35,3.38,1,1,0,1,11.13,7.75
PRC-01295,USR-0035,east,casual,android,treatment,0,0,5,6.31,41.74,4.44,3.49,1,0,0,0,7.51,7.51
PRC-01296,USR-0036,west,power_user,web,control,0,0,1,1.52,42.98,3.52,1.83,1,0,0,0,7.74,7.74
PRC-01297,USR-0037,north,price_sensitive,ios,control,1,1,2,3.04,45.41,4.46,2.92,1,0,0,0,8.17,8.17
PRC-01298,USR-0038,south,casual,android,control,1,0,3,3.54,49.73,4.53,2.93,1,0,0,0,8.95,8.95
PRC-01299,USR-0039,east,power_user,web,treatment,0,0,4,4.14,19.73,4.37,2.86,1,1,0,1,7.92,5.06
PRC-01300,USR-0040,west,price_sensitive,ios,treatment,0,0,5,5.36,23.63,4.0,3.28,1,0,0,0,4.25,4.25
PRC-01301,USR-0041,north,casual,android,treatment,0,0,1,5.58,26.78,4.01,2.73,1,1,0,1,8.83,6.1
PRC-01302,USR-0042,south,power_user,web,treatment,0,0,2,6.93,28.5,4.84,3.17,1,1,0,1,9.97,6.8
PRC-01303,USR-0043,east,price_sensitive,ios,treatment,1,0,3,2.14,33.03,3.7,2.62,1,0,0,0,5.95,5.95
PRC-01304,USR-0044,west,casual,android,control,1,0,4,3.07,36.78,5.04,2.98,1,1,0,1,11.66,8.68
PRC-01305,USR-0045,north,power_user,web,control,0,1,5,3.43,39.88,4.22,3.1,1,1,0,1,11.4,8.3
PRC-01306,USR-0046,south,price_sensitive,ios,treatment,0,0,1,4.17,42.39,3.44,2.42,1,1,0,1,11.07,8.65
PRC-01307,USR-0047,east,casual,android,control,0,0,2,4.8,42.88,4.37,2.71,1,1,0,1,12.09,9.38
PRC-01308,USR-0048,west,power_user,web,treatment,0,0,3,5.59,46.58,4.12,3.03,1,1,0,1,12.5,9.47
PRC-01309,USR-0049,north,price_sensitive,ios,treatment,1,0,4,6.88,48.34,5.06,3.81,1,0,0,0,8.7,8.7
PRC-01310,USR-0050,south,casual,android,treatment,1,0,5,1.8,20.17,4.31,2.85,1,1,0,1,7.94,5.09
PRC-01311,USR-0051,east,power_user,web,control,0,0,1,3.25,23.07,4.42,2.21,1,0,0,0,4.15,4.15
PRC-01312,USR-0052,west,price_sensitive,ios,treatment,0,0,2,3.85,27.47,3.65,2.5,1,1,0,1,8.59,6.09
PRC-01313,USR-0053,north,casual,android,control,0,1,3,4.92,28.8,3.93,3.13,1,1,0,1,9.11,5.98
PRC-01314,USR-0054,south,power_user,web,control,0,0,4,5.45,31.66,4.03,3.15,1,0,0,0,5.7,5.7
PRC-01315,USR-0055,east,price_sensitive,ios,treatment,1,0,5,5.96,34.53,4.25,3.76,1,0,0,0,6.22,6.22
PRC-01316,USR-0056,west,casual,android,control,1,0,1,7.09,38.5,4.93,3.41,1,1,0,1,11.86,8.45
PRC-01317,USR-0057,north,power_user,web,treatment,0,0,2,1.91,41.47,4.08,2.07,1,0,0,0,7.46,7.46
PRC-01318,USR-0058,south,price_sensitive,ios,control,0,0,3,2.53,43.35,3.54,2.36,1,0,0,0,7.8,7.8
